ar,aldur,eining,tegund,medaltal,tekjur
1992,25 - 54 ára,60,heildartekjur,5734.665493747305,5723.025442000862
1992,25 - 54 ára,70,heildartekjur,5734.665493747305,6817.190306166452
1992,25 - 54 ára,80,heildartekjur,5734.665493747305,8256.676705476499
1992,25 - 54 ára,90,heildartekjur,5734.665493747305,10759.287830961623
1992,25 - 54 ára,99,heildartekjur,5734.665493747305,20350.690470030186
1993,25 - 54 ára,10,heildartekjur,5498.531702628351,1561.9557853567994
1993,25 - 54 ára,20,heildartekjur,5498.531702628351,2512.5494017433957
1993,25 - 54 ára,30,heildartekjur,5498.531702628351,3123.911570713599
1993,25 - 54 ára,40,heildartekjur,5498.531702628351,3794.9188293394313
1993,25 - 54 ára,50,heildartekjur,5498.531702628351,4574.032812966093
1993,25 - 54 ára,60,heildartekjur,5498.531702628351,5457.525703490106
1993,25 - 54 ára,70,heildartekjur,5498.531702628351,6531.137317291438
1993,25 - 54 ára,80,heildartekjur,5498.531702628351,7955.163832819594
1993,25 - 54 ára,90,heildartekjur,5498.531702628351,10352.150873355207
1993,25 - 54 ára,99,heildartekjur,5498.531702628351,19764.89158463425
1994,25 - 54 ára,10,heildartekjur,5605.429158915108,1670.2490290153073
1994,25 - 54 ára,20,heildartekjur,5605.429158915108,2562.272136819087
1994,25 - 54 ára,30,heildartekjur,5605.429158915108,3197.333855543588
1994,25 - 54 ára,40,heildartekjur,5605.429158915108,3887.458729070792
1994,25 - 54 ára,50,heildartekjur,5605.429158915108,4662.013773295473
1994,25 - 54 ára,60,heildartekjur,5605.429158915108,5550.366004112406
1994,25 - 54 ára,70,heildartekjur,5605.429158915108,6618.591207284833
1994,25 - 54 ára,80,heildartekjur,5605.429158915108,8039.2206011945555
1994,25 - 54 ára,90,heildartekjur,5605.429158915108,10495.037305395084
1994,25 - 54 ára,99,heildartekjur,5605.429158915108,20332.987630144587
1995,25 - 54 ára,10,heildartekjur,5828.350606819496,1823.616515764464
1995,25 - 54 ára,20,heildartekjur,5828.350606819496,2668.619020098889
1995,25 - 54 ára,30,heildartekjur,5828.350606819496,3340.2876773903554
1995,25 - 54 ára,40,heildartekjur,5828.350606819496,4055.289796442561
1995,25 - 54 ára,50,heildartekjur,5828.350606819496,4846.125473576061
1995,25 - 54 ára,60,heildartekjur,5828.350606819496,5763.350414178386
1995,25 - 54 ára,70,heildartekjur,5828.350606819496,6843.075836383485
1995,25 - 54 ára,80,heildartekjur,5828.350606819496,8320.024658062031
1995,25 - 54 ára,90,heildartekjur,5828.350606819496,10887.53226738586
1995,25 - 54 ára,99,heildartekjur,5828.350606819496,20966.173248571245
1996,25 - 54 ára,10,heildartekjur,6180.168299422256,1981.1853805576486
1996,25 - 54 ára,20,heildartekjur,6180.168299422256,2814.6252197940216
1996,25 - 54 ára,30,heildartekjur,6180.168299422256,3524.461693041949
1996,25 - 54 ára,40,heildartekjur,6180.168299422256,4297.865611655363
1996,25 - 54 ára,50,heildartekjur,6180.168299422256,5159.557648831951
1996,25 - 54 ára,60,heildartekjur,6180.168299422256,6120.132378799296
1996,25 - 54 ára,70,heildartekjur,6180.168299422256,7282.00401909068
1996,25 - 54 ára,80,heildartekjur,6180.168299422256,8846.469480030142
1996,25 - 54 ára,90,heildartekjur,6180.168299422256,11555.148957548354
1996,25 - 54 ára,99,heildartekjur,6180.168299422256,21849.54358201457
1997,25 - 54 ára,10,heildartekjur,6612.734653587513,2133.699796409402
1997,25 - 54 ára,20,heildartekjur,6612.734653587513,2983.7102844098954
1997,25 - 54 ára,30,heildartekjur,6612.734653587513,3767.80159170831
1997,25 - 54 ára,40,heildartekjur,6612.734653587513,4603.934357455734
1997,25 - 54 ára,50,heildartekjur,6612.734653587513,5530.272317848109
1997,25 - 54 ára,60,heildartekjur,6612.734653587513,6560.693195138503
1997,25 - 54 ára,70,heildartekjur,6612.734653587513,7785.402183971867
1997,25 - 54 ára,80,heildartekjur,6612.734653587513,9450.728854340181
1997,25 - 54 ára,90,heildartekjur,6612.734653587513,12309.539638472454
1997,25 - 54 ára,99,heildartekjur,6612.734653587513,23633.760996976987
1998,25 - 54 ára,10,heildartekjur,7336.798799072009,2367.1494033268127
1998,25 - 54 ára,20,heildartekjur,7336.798799072009,3301.730003487543
1998,25 - 54 ára,30,heildartekjur,7336.798799072009,4198.790944517733
1998,25 - 54 ára,40,heildartekjur,7336.798799072009,5153.836813295122
1998,25 - 54 ára,50,heildartekjur,7336.798799072009,6194.15463464192
1998,25 - 54 ára,60,heildartekjur,7336.798799072009,7309.511774249798
1998,25 - 54 ára,70,heildartekjur,7336.798799072009,8636.343356229812
1998,25 - 54 ára,80,heildartekjur,7336.798799072009,10433.876116392968
1998,25 - 54 ára,90,heildartekjur,7336.798799072009,13537.775189919481
1998,25 - 54 ára,99,heildartekjur,7336.798799072009,26277.404903789287
1999,25 - 54 ára,10,heildartekjur,7906.858091335066,2514.4667812394423
1999,25 - 54 ára,20,heildartekjur,7906.858091335066,3548.669281276164
1999,25 - 54 ára,30,heildartekjur,7906.858091335066,4533.309361183331
1999,25 - 54 ára,40,heildartekjur,7906.858091335066,5593.945151955815
1999,25 - 54 ára,50,heildartekjur,7906.858091335066,6694.230878831944
1999,25 - 54 ára,60,heildartekjur,7906.858091335066,7880.424800599303
1999,25 - 54 ára,70,heildartekjur,7906.858091335066,9274.780886910794
1999,25 - 54 ára,80,heildartekjur,7906.858091335066,11141.632045124046
1999,25 - 54 ára,90,heildartekjur,7906.858091335066,14412.7517736747
1999,25 - 54 ára,99,heildartekjur,7906.858091335066,28686.728770986643
2000,25 - 54 ára,10,heildartekjur,8254.450935199542,2614.2760479962003
2000,25 - 54 ára,20,heildartekjur,8254.450935199542,3720.3159144561314
2000,25 - 54 ára,30,heildartekjur,8254.450935199542,4769.796924108452
2000,25 - 54 ára,40,heildartekjur,8254.450935199542,5860.125997010714
2000,25 - 54 ára,50,heildartekjur,8254.450935199542,6981.876657028314
2000,25 - 54 ára,60,heildartekjur,8254.450935199542,8191.607760968864
2000,25 - 54 ára,70,heildartekjur,8254.450935199542,9599.294863736048
2000,25 - 54 ára,80,heildartekjur,8254.450935199542,11503.443042925588
2000,25 - 54 ára,90,heildartekjur,8254.450935199542,14815.278324882314
2000,25 - 54 ára,99,heildartekjur,8254.450935199542,30079.885345513972
2001,25 - 54 ára,10,heildartekjur,8547.186807415575,2779.164749750538
2001,25 - 54 ára,20,heildartekjur,8547.186807415575,3942.8107767449183
2001,25 - 54 ára,30,heildartekjur,8547.186807415575,5023.761146998581
2001,25 - 54 ára,40,heildartekjur,8547.186807415575,6125.385431437424
2001,25 - 54 ára,50,heildartekjur,8547.186807415575,7224.056299564098
2001,25 - 54 ára,60,heildartekjur,8547.186807415575,8426.096738616669
2001,25 - 54 ára,70,heildartekjur,8547.186807415575,9867.363898954885
2001,25 - 54 ára,80,heildartekjur,8547.186807415575,11804.804999737407
2001,25 - 54 ára,90,heildartekjur,8547.186807415575,15148.072265112123
2001,25 - 54 ára,99,heildartekjur,8547.186807415575,30937.03586996481
2002,25 - 54 ára,10,heildartekjur,8682.90635806399,2805.3762780420207
2002,25 - 54 ára,20,heildartekjur,8682.90635806399,3976.3891989064073
2002,25 - 54 ára,30,heildartekjur,8682.90635806399,5080.005692670686
2002,25 - 54 ára,40,heildartekjur,8682.90635806399,6186.4303708974685
2002,25 - 54 ára,50,heildartekjur,8682.90635806399,7295.663233586756
2002,25 - 54 ára,60,heildartekjur,8682.90635806399,8466.676154451143
2002,25 - 54 ára,70,heildartekjur,8682.90635806399,9853.919278928379
2002,25 - 54 ára,80,heildartekjur,8682.90635806399,11749.443791118932
2002,25 - 54 ára,90,heildartekjur,8682.90635806399,15167.00428198694
2002,25 - 54 ára,99,heildartekjur,8682.90635806399,31530.295145000808
2003,25 - 54 ára,10,heildartekjur,8958.908712830109,2944.113121231025
2003,25 - 54 ára,20,heildartekjur,8958.908712830109,4160.279475982533
2003,25 - 54 ára,30,heildartekjur,8958.908712830109,5280.143065086297
2003,25 - 54 ára,40,heildartekjur,8958.908712830109,6391.752131420253
2003,25 - 54 ára,50,heildartekjur,8958.908712830109,7503.3611977542105
2003,25 - 54 ára,60,heildartekjur,8958.908712830109,8711.273029735912
2003,25 - 54 ára,70,heildartekjur,8958.908712830109,10120.044915782906
2003,25 - 54 ára,80,heildartekjur,8958.908712830109,12007.579122478684
2003,25 - 54 ára,90,heildartekjur,8958.908712830109,15303.885215221459
2003,25 - 54 ára,99,heildartekjur,8958.908712830109,33040.10313994593
2004,25 - 54 ára,10,heildartekjur,9384.337068791725,3102.3263249018696
2004,25 - 54 ára,20,heildartekjur,9384.337068791725,4377.401117079938
2004,25 - 54 ára,30,heildartekjur,9384.337068791725,5513.764844000141
2004,25 - 54 ára,40,heildartekjur,9384.337068791725,6647.4610504346165
2004,25 - 54 ára,50,heildartekjur,9384.337068791725,7781.157256869092
2004,25 - 54 ára,60,heildartekjur,9384.337068791725,9000.214118846869
2004,25 - 54 ára,70,heildartekjur,9384.337068791725,10427.337578711442
2004,25 - 54 ára,80,heildartekjur,9384.337068791725,12374.62753329301
2004,25 - 54 ára,90,heildartekjur,9384.337068791725,15831.73408279673
2004,25 - 54 ára,99,heildartekjur,9384.337068791725,37177.2330095936
2005,25 - 54 ára,10,heildartekjur,10248.50896155425,3234.0765266566336
2005,25 - 54 ára,20,heildartekjur,10248.50896155425,4570.2810233958135
2005,25 - 54 ára,30,heildartekjur,10248.50896155425,5793.639075112875
2005,25 - 54 ára,40,heildartekjur,10248.50896155425,7024.691202626898
2005,25 - 54 ára,50,heildartekjur,10248.50896155425,8209.578875359146
2005,25 - 54 ára,60,heildartekjur,10248.50896155425,9466.27792219638
2005,25 - 54 ára,70,heildartekjur,10248.50896155425,10946.105167145528
2005,25 - 54 ára,80,heildartekjur,10248.50896155425,12954.25895015278
2005,25 - 54 ára,90,heildartekjur,10248.50896155425,16598.686185980754
2005,25 - 54 ára,99,heildartekjur,10248.50896155425,43425.36379805719
2006,25 - 54 ára,10,heildartekjur,10915.293338036146,3349.1197400626324
2006,25 - 54 ára,20,heildartekjur,10915.293338036146,4774.839772982332
2006,25 - 54 ára,30,heildartekjur,10915.293338036146,6044.283579696668
2006,25 - 54 ára,40,heildartekjur,10915.293338036146,7294.493389339575
2006,25 - 54 ára,50,heildartekjur,10915.293338036146,8482.192708500335
2006,25 - 54 ára,60,heildartekjur,10915.293338036146,9749.232265580744
2006,25 - 54 ára,70,heildartekjur,10915.293338036146,11295.164780196876
2006,25 - 54 ára,80,heildartekjur,10915.293338036146,13418.117206955889
2006,25 - 54 ára,90,heildartekjur,10915.293338036146,17514.958583170337
2006,25 - 54 ára,99,heildartekjur,10915.293338036146,50111.7751199752
2007,25 - 54 ára,10,heildartekjur,12199.026093325601,3567.488591163874
2007,25 - 54 ára,20,heildartekjur,12199.026093325601,5057.1839554022845
2007,25 - 54 ára,30,heildartekjur,12199.026093325601,6361.52551856034
2007,25 - 54 ára,40,heildartekjur,12199.026093325601,7638.407259336121
2007,25 - 54 ára,50,heildartekjur,12199.026093325601,8869.522629474775
2007,25 - 54 ára,60,heildartekjur,12199.026093325601,10199.03569648325
2007,25 - 54 ára,70,heildartekjur,12199.026093325601,11796.282031718903
2007,25 - 54 ára,80,heildartekjur,12199.026093325601,14109.77206742556
2007,25 - 54 ára,90,heildartekjur,12199.026093325601,18528.515152439955
2007,25 - 54 ára,99,heildartekjur,12199.026093325601,63459.64952543718
2008,25 - 54 ára,10,heildartekjur,10627.483473723174,3452.4597564168535
2008,25 - 54 ára,20,heildartekjur,10627.483473723174,4928.89401695512
2008,25 - 54 ára,30,heildartekjur,10627.483473723174,6179.902963986168
2008,25 - 54 ára,40,heildartekjur,10627.483473723174,7378.109585330841
2008,25 - 54 ára,50,heildartekjur,10627.483473723174,8539.7607504311
2008,25 - 54 ára,60,heildartekjur,10627.483473723174,9768.430251979451
2008,25 - 54 ára,70,heildartekjur,10627.483473723174,11259.080523279434
2008,25 - 54 ára,80,heildartekjur,10627.483473723174,13446.315321903523
2008,25 - 54 ára,90,heildartekjur,10627.483473723174,17658.316224732083
2008,25 - 54 ára,99,heildartekjur,10627.483473723174,46902.68122026308
2009,25 - 54 ára,10,heildartekjur,9192.71074140349,3203.8500749625186
2009,25 - 54 ára,20,heildartekjur,9192.71074140349,4460.368525414712
2009,25 - 54 ára,30,heildartekjur,9192.71074140349,5521.065918653576
2009,25 - 54 ára,40,heildartekjur,9192.71074140349,6598.081733326884
2009,25 - 54 ára,50,heildartekjur,9192.71074140349,7673.284390063032
2009,25 - 54 ára,60,heildartekjur,9192.71074140349,8792.002837291031
2009,25 - 54 ára,70,heildartekjur,9192.71074140349,10113.794973481
2009,25 - 54 ára,80,heildartekjur,9192.71074140349,11970.468701133304
2009,25 - 54 ára,90,heildartekjur,9192.71074140349,15487.995099224581
2009,25 - 54 ára,99,heildartekjur,9192.71074140349,36455.353484548046
2010,25 - 54 ára,10,heildartekjur,8278.880638795832,2916.1892524436694
2010,25 - 54 ára,20,heildartekjur,8278.880638795832,4065.4602970645374
2010,25 - 54 ára,30,heildartekjur,8278.880638795832,5022.039190491487
2010,25 - 54 ára,40,heildartekjur,8278.880638795832,6025.070656081257
2010,25 - 54 ára,50,heildartekjur,8278.880638795832,7047.027243663286
2010,25 - 54 ára,60,heildartekjur,8278.880638795832,8105.113609594175
2010,25 - 54 ára,70,heildartekjur,8278.880638795832,9369.655851804262
2010,25 - 54 ára,80,heildartekjur,8278.880638795832,11162.381044161963
2010,25 - 54 ára,90,heildartekjur,8278.880638795832,14445.029477001208
2010,25 - 54 ára,99,heildartekjur,8278.880638795832,31073.32984565493
2011,25 - 54 ára,10,heildartekjur,8548.877750323567,2972.5877162019056
2011,25 - 54 ára,20,heildartekjur,8548.877750323567,4175.18719849394
2011,25 - 54 ára,30,heildartekjur,8548.877750323567,5156.124602894458
2011,25 - 54 ára,40,heildartekjur,8548.877750323567,6156.912342628544
2011,25 - 54 ára,50,heildartekjur,8548.877750323567,7189.129779974113
2011,25 - 54 ára,60,heildartekjur,8548.877750323567,8270.973055653605
2011,25 - 54 ára,70,heildartekjur,8548.877750323567,9604.253912224967
2011,25 - 54 ára,80,heildartekjur,8548.877750323567,11471.83962819155
2011,25 - 54 ára,90,heildartekjur,8548.877750323567,15015.124485233555
2011,25 - 54 ára,99,heildartekjur,8548.877750323567,32968.09859983527
2012,25 - 54 ára,10,heildartekjur,8413.5601277991,2921.942937841258
2012,25 - 54 ára,20,heildartekjur,8413.5601277991,4136.011801142362
2012,25 - 54 ára,30,heildartekjur,8413.5601277991,5114.186455252837
2012,25 - 54 ára,40,heildartekjur,8413.5601277991,6103.369505792208
2012,25 - 54 ára,50,heildartekjur,8413.5601277991,7089.407300209036
2012,25 - 54 ára,60,heildartekjur,8413.5601277991,8138.350217076701
2012,25 - 54 ára,70,heildartekjur,8413.5601277991,9429.477855380077
2012,25 - 54 ára,80,heildartekjur,8413.5601277991,11250.581150331733
2012,25 - 54 ára,90,heildartekjur,8413.5601277991,14667.901927473311
2012,25 - 54 ára,99,heildartekjur,8413.5601277991,32718.526814740242
2013,25 - 54 ára,10,heildartekjur,8474.083730447192,2900.901273456641
2013,25 - 54 ára,20,heildartekjur,8474.083730447192,4189.349594809251
2013,25 - 54 ára,30,heildartekjur,8474.083730447192,5193.158334006408
2013,25 - 54 ára,40,heildartekjur,8474.083730447192,6190.910911881108
2013,25 - 54 ára,50,heildartekjur,8474.083730447192,7168.980965457826
2013,25 - 54 ára,60,heildartekjur,8474.083730447192,8212.15475325095
2013,25 - 54 ára,70,heildartekjur,8474.083730447192,9494.546913281103
2013,25 - 54 ára,80,heildartekjur,8474.083730447192,11282.628543736371
2013,25 - 54 ára,90,heildartekjur,8474.083730447192,14695.275448940582
2013,25 - 54 ára,99,heildartekjur,8474.083730447192,33106.005869208195
2014,25 - 54 ára,10,heildartekjur,8792.357704915868,3026.7313057759657
2014,25 - 54 ára,20,heildartekjur,8792.357704915868,4359.086557044014
2014,25 - 54 ára,30,heildartekjur,8792.357704915868,5409.54036316626
2014,25 - 54 ára,40,heildartekjur,8792.357704915868,6431.804024773927
2014,25 - 54 ára,50,heildartekjur,8792.357704915868,7442.198151849139
2014,25 - 54 ára,60,heildartekjur,8792.357704915868,8508.972567953511
2014,25 - 54 ára,70,heildartekjur,8792.357704915868,9798.30075654141
2014,25 - 54 ára,80,heildartekjur,8792.357704915868,11639.562300888456
2014,25 - 54 ára,90,heildartekjur,8792.357704915868,15129.205453430159
2014,25 - 54 ára,99,heildartekjur,8792.357704915868,33924.61338557228
2015,25 - 54 ára,10,heildartekjur,9172.122292960561,3202.870652674753
2015,25 - 54 ára,20,heildartekjur,9172.122292960561,4575.112409062295
2015,25 - 54 ára,30,heildartekjur,9172.122292960561,5694.8032890083005
2015,25 - 54 ára,40,heildartekjur,9172.122292960561,6770.699219282363
2015,25 - 54 ára,50,heildartekjur,9172.122292960561,7826.157506376185
2015,25 - 54 ára,60,heildartekjur,9172.122292960561,8909.352594928905
2015,25 - 54 ára,70,heildartekjur,9172.122292960561,10202.763441906949
2015,25 - 54 ára,80,heildartekjur,9172.122292960561,12056.749644685862
2015,25 - 54 ára,90,heildartekjur,9172.122292960561,15560.34561844129
2015,25 - 54 ára,99,heildartekjur,9172.122292960561,35962.952838943726
2016,25 - 54 ára,10,heildartekjur,9736.735598736479,3577.1701477298107
2016,25 - 54 ára,20,heildartekjur,9736.735598736479,5004.018914520915
2016,25 - 54 ára,30,heildartekjur,9736.735598736479,6171.049143294726
2016,25 - 54 ára,40,heildartekjur,9736.735598736479,7283.5318337002645
2016,25 - 54 ára,50,heildartekjur,9736.735598736479,8385.966293353753
2016,25 - 54 ára,60,heildartekjur,9736.735598736479,9542.948291375515
2016,25 - 54 ára,70,heildartekjur,9736.735598736479,10922.426827478383
2016,25 - 54 ára,80,heildartekjur,9736.735598736479,12843.074362655945
2016,25 - 54 ára,90,heildartekjur,9736.735598736479,16413.06720270572
2016,25 - 54 ára,99,heildartekjur,9736.735598736479,36874.1359369516
2017,25 - 54 ára,10,heildartekjur,10177.599849496753,3828.413858840497
2017,25 - 54 ára,20,heildartekjur,10177.599849496753,5340.595014580001
2017,25 - 54 ára,30,heildartekjur,10177.599849496753,6509.996300128554
2017,25 - 54 ára,40,heildartekjur,10177.599849496753,7649.774633932209
2017,25 - 54 ára,50,heildartekjur,10177.599849496753,8788.142350986109
2017,25 - 54 ára,60,heildartekjur,10177.599849496753,9988.577205029314
2017,25 - 54 ára,70,heildartekjur,10177.599849496753,11369.571003041417
2017,25 - 54 ára,80,heildartekjur,10177.599849496753,13296.47348320948
2017,25 - 54 ára,90,heildartekjur,10177.599849496753,16862.512626595177
2017,25 - 54 ára,99,heildartekjur,10177.599849496753,37845.43677923055
2018,25 - 54 ára,10,heildartekjur,10196.252400146574,3997.7222425796995
2018,25 - 54 ára,20,heildartekjur,10196.252400146574,5503.393575180164
2018,25 - 54 ára,30,heildartekjur,10196.252400146574,6676.608281421766
2018,25 - 54 ára,40,heildartekjur,10196.252400146574,7812.730719433248
2018,25 - 54 ára,50,heildartekjur,10196.252400146574,8951.600732869183
2018,25 - 54 ára,60,heildartekjur,10196.252400146574,10163.281495053134
2018,25 - 54 ára,70,heildartekjur,10196.252400146574,11545.311933553194
2018,25 - 54 ára,80,heildartekjur,10196.252400146574,13509.828362037377
